timestamp,player_id,machine_id,machine_type,arcade_zone,game_mode,game_duration_s,pause_s,tilt_risk_pct,ball_speed_mps,playfield_temp_c,error_code,game_status,incident_label
2026-02-05 13:10:00,P104,F11,digital,D1,classic,219,3,60.55,1.18,29.44,,completed,0
2026-02-05 13:10:00,P127,F12,digital,C1,multiball,234,31,53.29,1.209,32.63,,completed,0
2026-02-05 13:15:00,P237,F03,solid_state,C1,speedrun,122,10,27.46,0.708,25.08,,completed,0
2026-02-05 13:15:00,P095,F18,electromechanical,D1,classic,153,7,40.33,0.468,32.62,,completed,0
2026-02-05 13:15:00,P218,F11,digital,D1,multiball,212,32,55.53,1.325,27.62,,completed,0
2026-02-05 13:20:00,P167,F05,solid_state,A1,classic,202,28,82.35,1.154,30.64,,completed,0
2026-02-05 13:20:00,P163,F01,solid_state,B2,classic,245,16,33.26,1.017,28.5,,completed,0
2026-02-05 13:20:00,P195,F05,solid_state,A1,classic,152,25,91.38,1.648,31.46,,completed,0
2026-02-05 13:25:00,P101,F07,solid_state,A2,multiball,288,9,44.57,0.616,18.02,,completed,0
2026-02-05 13:25:00,P028,F01,solid_state,A1,classic,191,1,44.38,0.914,28.03,,completed,0
2026-02-05 13:30:00,P064,F14,digital,B1,classic,144,2,70.4,1.078,24.5,,completed,0
2026-02-05 13:35:00,P241,F02,solid_state,B2,classic,155,32,62.78,1.072,25.74,,completed,0
2026-02-05 13:35:00,P182,F12,digital,B1,wizard,225,29,56.72,1.13,21.66,,completed,0
2026-02-05 13:40:00,P116,F15,electromechanical,C2,classic,160,11,71.83,0.788,27.69,,completed,0
2026-02-05 13:40:00,P132,F15,electromechanical,D1,wizard,320,12,84.27,1.368,23.01,,completed,0
2026-02-05 13:45:00,P119,F06,solid_state,A2,classic,172,31,64.53,1.132,24.66,,completed,0
2026-02-05 13:45:00,P042,F05,solid_state,C1,classic,147,4,90.38,1.331,25.11,,completed,0
2026-02-05 13:45:00,P115,F14,digital,C1,classic,147,13,100,1.282,30.25,,completed,0
2026-02-05 13:50:00,P089,F04,solid_state,C3,multiball,212,18,30.04,1.316,22.81,,completed,0
2026-02-05 13:55:00,P057,F11,digital,C2,speedrun,144,1,63.02,1.158,32.65,,completed,0
2026-02-05 13:55:00,P039,F18,electromechanical,A1,multiball,179,9,61.03,1.361,23.87,,completed,0
2026-02-05 14:00:00,P197,F06,solid_state,C3,multiball,288,53,40.22,1.149,30.13,,completed,0
2026-02-05 14:05:00,P084,F20,electromechanical,C2,multiball,327,7,49.96,0.857,31.67,,completed,0
2026-02-05 14:05:00,P160,F05,solid_state,C3,classic,206,136,26.35,0.659,25.16,,completed,0
2026-02-05 14:10:00,P254,F20,electromechanical,D1,classic,139,23,50.37,1.301,27.13,,completed,0
2026-02-05 14:10:00,P111,F15,electromechanical,A2,classic,136,47,96.11,1.001,29.72,,completed,0
2026-02-05 14:15:00,P162,F06,solid_state,C2,multiball,324,26,18.84,1.521,28.93,,completed,0
2026-02-05 14:15:00,P038,F17,electromechanical,B2,multiball,308,18,33.7,0.975,25.77,,completed,0
2026-02-05 14:20:00,P250,F04,solid_state,C2,speedrun,151,22,39.27,0.866,25.22,E_FLIPPER_STUCK,failed,1
2026-02-05 14:25:00,P009,F08,digital,C1,classic,152,21,75.74,1.154,29.16,,completed,0
2026-02-05 14:25:00,P244,F12,digital,A2,multiball,244,19,40.39,1.167,26.25,,completed,0
2026-02-05 14:25:00,P184,F10,digital,A1,classic,159,0,62.51,1.494,28.85,,completed,0
2026-02-05 14:30:00,P002,F03,solid_state,B1,speedrun,140,17,42.62,1.318,22.62,,completed,0
2026-02-05 14:30:00,P125,F02,solid_state,B1,classic,140,41,70.23,1.587,32.92,,completed,0
2026-02-05 14:30:00,P119,F05,solid_state,D1,multiball,270,25,29.63,0.908,27.16,,completed,0
2026-02-05 14:35:00,P167,F04,solid_state,A1,classic,159,39,60.02,1.229,28.52,,completed,0
2026-02-05 14:35:00,P230,F01,solid_state,A2,multiball,244,14,50.26,1.349,22.14,,completed,0
2026-02-05 14:40:00,P083,F13,digital,A1,wizard,311,21,79.79,1.458,21.78,,completed,0
2026-02-05 14:40:00,P050,F05,solid_state,B1,speedrun,60,34,58.74,0.92,34.88,,completed,0
2026-02-05 14:45:00,P253,F08,digital,A1,classic,259,0,23.37,0.914,29.54,,completed,0
2026-02-05 14:45:00,P050,F17,electromechanical,C3,multiball,301,58,61.95,1.318,25.93,,completed,0
2026-02-05 14:50:00,P177,F20,electromechanical,C3,multiball,262,72,55.34,1.331,29.37,,completed,0
2026-02-05 14:50:00,P186,F13,digital,C3,classic,224,74,28.46,1.221,23.95,E_FLIPPER_STUCK,failed,1
2026-02-05 14:55:00,P219,F17,electromechanical,C2,multiball,321,4,64.97,0.931,29.42,,completed,0
2026-02-05 14:55:00,P071,F08,digital,C1,classic,206,0,57.92,1.399,22.08,,completed,0
2026-02-05 15:00:00,P115,F18,electromechanical,D1,classic,146,14,56.07,1.266,31.57,,completed,0
2026-02-05 15:00:00,P069,F13,digital,B2,classic,177,10,67.71,1.411,30.39,,completed,0
2026-02-05 15:05:00,P233,F20,electromechanical,C2,multiball,268,36,57.05,0.959,28.75,,completed,0
2026-02-05 15:05:00,P073,F04,solid_state,D1,wizard,403,15,64.76,1.263,29.55,,completed,0
2026-02-05 15:10:00,P171,F16,electromechanical,D1,classic,200,21,24.51,0.769,30.16,,completed,0
2026-02-05 15:10:00,P236,F06,solid_state,B1,multiball,274,11,78.14,0.951,24.16,,completed,0
2026-02-05 15:10:00,P077,F09,digital,C1,classic,121,8,63.98,1.046,29.8,,completed,0
2026-02-05 15:15:00,P008,F08,digital,A1,classic,201,2,63.08,0.921,21.3,,completed,0
2026-02-05 15:15:00,P130,F02,solid_state,C1,classic,107,32,24.03,0.947,30.79,,completed,0
2026-02-05 15:15:00,P142,F04,solid_state,C3,multiball,306,85,62.87,1.286,28.34,,completed,0
2026-02-05 15:20:00,P232,F05,solid_state,C1,classic,176,27,81.16,1.263,28.05,,completed,0
2026-02-05 15:25:00,P002,F17,electromechanical,C1,wizard,323,30,43.08,1.18,20.09,,completed,0
2026-02-05 15:25:00,P110,F04,solid_state,D1,classic,227,20,52.23,0.856,30.86,,completed,0
2026-02-05 15:30:00,P063,F16,electromechanical,D1,wizard,250,23,51.94,1.406,26.08,E_BALL_JAM,failed,1
2026-02-05 15:35:00,P195,F12,digital,A1,classic,154,10,100,1.262,28.64,,completed,0
2026-02-05 15:35:00,P004,F09,digital,A2,classic,122,33,76.52,0.746,28.69,,completed,0
2026-02-05 15:35:00,P077,F10,digital,A1,multiball,216,15,48.04,0.897,35.09,,completed,0
2026-02-05 15:40:00,P061,F04,solid_state,C2,classic,136,35,61.35,0.996,19.88,,completed,0
2026-02-05 15:40:00,P142,F13,digital,B1,speedrun,139,0,70.01,0.911,29.71,,completed,0
2026-02-05 15:45:00,P040,F07,solid_state,C3,multiball,291,119,76.43,1.382,28.94,,completed,0
2026-02-05 15:45:00,P217,F12,digital,D1,classic,151,23,19.63,1.133,29.73,,completed,0
2026-02-05 15:45:00,P232,F06,solid_state,B1,speedrun,89,7,59.28,0.825,24.37,,completed,0
2026-02-05 15:50:00,P253,F15,electromechanical,C1,classic,216,0,40.95,1.249,25.11,,completed,0
2026-02-05 15:50:00,P001,F09,digital,C2,speedrun,161,17,51.62,1.162,30.69,,completed,0
2026-02-05 15:55:00,P076,F11,digital,D1,multiball,227,23,70.57,0.858,32.5,,completed,0
2026-02-05 15:55:00,P168,F19,electromechanical,C1,classic,205,22,57.96,1.111,31.27,,completed,0
2026-02-05 16:00:00,P088,F07,solid_state,C1,classic,180,23,39.12,0.667,31.61,,completed,0
2026-02-05 16:00:00,P062,F12,digital,B1,classic,142,11,35.37,0.822,28.8,,completed,0
2026-02-05 16:05:00,P050,F18,electromechanical,C3,classic,142,0,64.25,1.305,22.86,,completed,0
2026-02-05 16:10:00,P083,F12,digital,C3,wizard,250,13,44.03,1.037,28.71,,completed,0
2026-02-05 16:10:00,P100,F19,electromechanical,A1,speedrun,105,27,40.71,1.139,24.82,,completed,0
2026-02-05 16:15:00,P162,F12,digital,B2,multiball,235,24,39.41,0.997,23.05,,completed,0
2026-02-05 16:15:00,P063,F05,solid_state,C3,classic,139,14,61.98,1.027,24.81,,completed,0
2026-02-05 16:20:00,P004,F14,digital,C1,multiball,275,31,53.43,0.957,33.53,,completed,0
2026-02-05 16:20:00,P113,F05,solid_state,C2,speedrun,142,7,77.05,1.41,24.19,,completed,0
2026-02-05 16:25:00,P242,F20,electromechanical,A2,multiball,251,27,63.11,1.032,33.62,,completed,0
2026-02-05 16:25:00,P023,F19,electromechanical,B2,speedrun,73,13,62.97,0.824,30.39,,completed,0
2026-02-05 16:30:00,P202,F02,solid_state,C2,multiball,214,21,85.5,1.077,27.26,E_FLIPPER_STUCK,failed,1
2026-02-05 16:30:00,P196,F08,digital,C2,multiball,266,24,42.56,1.093,32.11,,completed,0
2026-02-05 16:35:00,P184,F14,digital,C3,speedrun,103,34,41.53,1.26,22.93,,completed,0
2026-02-05 16:35:00,P084,F20,electromechanical,C1,classic,147,23,76.63,1.281,26.93,E_TILT,failed,1
2026-02-05 16:40:00,P233,F08,digital,B1,wizard,308,23,29.7,0.987,24.22,E_TILT,failed,1
2026-02-05 16:40:00,P160,F20,electromechanical,B2,classic,202,0,56.16,1.579,25.4,,completed,0
2026-02-05 16:45:00,P244,F11,digital,C1,classic,196,25,39.33,0.878,27.08,,completed,0
2026-02-05 16:50:00,P046,F13,digital,D1,speedrun,109,6,68.88,1.144,33.39,,completed,0
2026-02-05 16:50:00,P108,F02,solid_state,A2,speedrun,107,17,69.53,1.183,32.48,,completed,0
2026-02-05 16:55:00,P133,F15,electromechanical,C3,multiball,219,13,67.8,1.079,26.03,,completed,0
2026-02-05 16:55:00,P153,F08,digital,C1,multiball,280,10,81.86,0.782,36.64,,completed,0
2026-02-05 17:00:00,P234,F17,electromechanical,B1,multiball,280,17,65.48,1.481,24.94,,completed,0
2026-02-05 17:05:00,P019,F18,electromechanical,B2,classic,240,21,60.99,0.978,29.45,,completed,0
2026-02-05 17:05:00,P226,F19,electromechanical,B1,speedrun,65,16,93.0,1.379,24.65,,completed,0
2026-02-05 17:10:00,P169,F04,solid_state,A1,speedrun,176,1,72.14,1.156,34.44,,completed,0
2026-02-05 17:10:00,P050,F02,solid_state,A1,speedrun,174,29,42.79,0.812,25.58,,completed,0
2026-02-05 17:15:00,P015,F03,solid_state,C2,multiball,239,17,95.6,1.265,20.01,,completed,0
2026-02-05 17:15:00,P143,F02,solid_state,C2,wizard,309,13,25.57,1.293,20.12,,completed,0
2026-02-05 17:20:00,P044,F10,digital,D1,classic,184,10,82.25,1.238,33.4,,completed,0
2026-02-05 17:25:00,P121,F10,digital,D1,multiball,338,21,41.82,1.273,25.69,,completed,0
2026-02-05 17:25:00,P054,F16,electromechanical,A2,speedrun,82,47,74.9,0.956,26.78,,completed,0
2026-02-05 17:30:00,P155,F06,solid_state,A2,speedrun,51,0,19.33,0.952,31.36,,completed,0
2026-02-05 17:30:00,P142,F16,electromechanical,C1,speedrun,65,11,50.09,1.1,31.55,,completed,0
2026-02-05 17:35:00,P049,F06,solid_state,C1,speedrun,159,23,44.73,1.073,24.85,,completed,0
2026-02-05 17:35:00,P164,F16,electromechanical,A1,classic,151,8,35.13,1.435,25.35,,completed,0
2026-02-05 17:40:00,P190,F19,electromechanical,B1,multiball,215,10,76.23,0.789,32.8,,completed,0
2026-02-05 17:40:00,P111,F12,digital,C3,multiball,294,20,33.26,1.196,28.6,,completed,0
2026-02-05 17:45:00,P227,F07,solid_state,B1,multiball,179,19,72.23,0.569,30.93,,completed,0
2026-02-05 17:45:00,P009,F17,electromechanical,C3,multiball,234,14,39.16,0.787,28.24,,completed,0
2026-02-05 17:50:00,P019,F16,electromechanical,C2,wizard,291,10,48.24,1.463,27.05,,completed,0
2026-02-05 17:50:00,P177,F05,solid_state,C3,classic,130,19,76.75,0.97,26.88,,completed,0
2026-02-05 17:55:00,P051,F13,digital,B2,wizard,277,26,52.49,1.512,21.1,,completed,0
2026-02-05 17:55:00,P019,F02,solid_state,B2,speedrun,116,22,74.21,0.821,23.92,,completed,0
2026-02-05 18:00:00,P031,F12,digital,B2,multiball,251,4,66.04,1.412,25.93,E_COIN_DROP,failed,1
2026-02-05 18:00:00,P085,F15,electromechanical,A1,speedrun,142,11,63.68,2.031,26.41,,completed,0
2026-02-05 18:05:00,P086,F08,digital,A1,wizard,280,19,45.34,1.39,25.88,,completed,0
2026-02-05 18:05:00,P023,F03,solid_state,C2,multiball,268,27,25.25,1.364,26.69,,completed,0
2026-02-05 18:10:00,P219,F06,solid_state,A1,multiball,185,14,44.26,1.138,17.71,,completed,0
2026-02-05 18:15:00,P066,F05,solid_state,B2,classic,278,21,67.8,1.241,26.32,,completed,0
2026-02-05 18:15:00,P078,F20,electromechanical,C1,classic,208,18,58.42,1.109,30.28,,completed,0
2026-02-05 18:20:00,P048,F08,digital,C2,classic,221,28,40.85,1.114,27.71,,completed,0
2026-02-05 18:20:00,P145,F10,digital,C1,classic,147,12,74.99,1.343,28.64,,completed,0
2026-02-05 18:20:00,P108,F02,solid_state,D1,speedrun,120,10,28.93,0.841,23.12,,completed,0
2026-02-05 18:25:00,P197,F05,solid_state,C3,classic,100,12,59.81,1.448,29.92,,completed,0
2026-02-05 18:25:00,P204,F02,solid_state,B1,classic,213,15,86.18,1.585,25.15,,completed,0
2026-02-05 18:30:00,P140,F04,solid_state,C1,classic,127,4,44.32,1.053,28.66,,completed,0
2026-02-05 18:30:00,P044,F05,solid_state,B2,classic,226,21,57.8,1.261,23.06,,completed,0
2026-02-05 18:35:00,P214,F05,solid_state,A2,classic,170,11,84.42,0.935,31.98,,completed,0
2026-02-05 18:40:00,P231,F06,solid_state,C3,classic,143,0,50.79,0.89,27.19,,completed,0
2026-02-05 18:40:00,P166,F18,electromechanical,B2,classic,184,27,26.09,1.115,32.99,,completed,0
2026-02-05 18:45:00,P156,F19,electromechanical,B2,multiball,274,26,57.47,1.12,24.26,,completed,0
2026-02-05 18:45:00,P043,F07,solid_state,B1,classic,195,20,21.21,1.455,21.21,,completed,0
2026-02-05 18:45:00,P106,F11,digital,C3,classic,96,6,63.59,1.098,22.5,,completed,0
2026-02-05 18:50:00,P195,F09,digital,C1,classic,227,15,96.75,0.98,24.92,,completed,0
2026-02-05 18:55:00,P034,F03,solid_state,C3,classic,194,19,44.86,1.14,23.87,,completed,0
2026-02-05 18:55:00,P085,F07,solid_state,C3,speedrun,126,36,32.14,1.358,30.06,,completed,0
2026-02-05 19:00:00,P163,F01,solid_state,C2,wizard,281,23,55.35,1.233,27.05,,completed,0
2026-02-05 19:00:00,P032,F06,solid_state,A2,classic,223,15,46.92,1.151,29.8,,completed,0
2026-02-05 19:00:00,P240,F13,digital,A1,multiball,271,23,69.2,1.054,27.81,,completed,0
2026-02-05 19:05:00,P054,F12,digital,C1,multiball,258,32,42.5,1.311,27.07,,completed,0
2026-02-05 19:05:00,P037,F12,digital,C2,classic,253,29,60.66,1.035,30.48,,completed,0
2026-02-05 19:10:00,P247,F18,electromechanical,B1,speedrun,115,25,98.02,1.116,27.29,,completed,0
2026-02-05 19:10:00,P169,F08,digital,D1,multiball,225,0,63.32,1.16,30.1,,completed,0
2026-02-05 19:15:00,P154,F09,digital,B1,wizard,277,25,69.16,0.953,32.26,,completed,0
2026-02-05 19:20:00,P141,F04,solid_state,B1,wizard,253,25,49.8,1.154,33.1,,completed,0
2026-02-05 19:20:00,P068,F06,solid_state,D1,speedrun,140,20,43.93,1.196,30.35,,completed,0
2026-02-05 19:25:00,P235,F10,digital,B2,classic,181,17,34.88,1.319,23.49,,completed,0
2026-02-05 19:25:00,P064,F10,digital,C2,classic,139,15,82.6,1.266,24.79,,completed,0
2026-02-05 19:30:00,P095,F16,electromechanical,B1,classic,193,18,48.68,1.562,29.26,,completed,0
2026-02-05 19:30:00,P010,F11,digital,A1,speedrun,100,13,23.89,0.743,34.29,,completed,0
2026-02-05 19:30:00,P204,F19,electromechanical,A2,multiball,277,26,52.57,1.182,24.14,,completed,0
2026-02-05 19:35:00,P189,F15,electromechanical,B2,classic,213,32,57.89,0.813,27.52,,completed,0
2026-02-05 19:35:00,P128,F09,digital,B2,classic,103,6,57.41,1.277,29.38,,completed,0
2026-02-05 19:35:00,P140,F13,digital,B1,speedrun,44,2,59.44,1.086,29.29,,completed,0
2026-02-05 19:40:00,P107,F06,solid_state,C1,multiball,248,25,70.23,1.385,28.01,,completed,0
2026-02-05 19:40:00,P234,F03,solid_state,C3,speedrun,139,0,86.14,1.382,26.95,,completed,0
2026-02-05 19:45:00,P254,F04,solid_state,A2,classic,233,11,53.28,1.339,27.23,,completed,0
2026-02-05 19:45:00,P124,F16,electromechanical,A1,classic,176,32,72.62,1.068,27.97,,completed,0
2026-02-05 19:50:00,P092,F10,digital,D1,classic,203,15,69.6,1.466,29.69,,completed,0
2026-02-05 19:55:00,P249,F08,digital,B1,speedrun,116,21,59.07,1.385,24.89,,completed,0
2026-02-05 19:55:00,P113,F06,solid_state,A2,multiball,242,29,81.33,1.248,24.79,,completed,0
2026-02-05 20:00:00,P138,F07,solid_state,C2,wizard,328,17,45.11,1.103,28.29,E_FLIPPER_STUCK,failed,1
2026-02-05 20:00:00,P130,F16,electromechanical,C3,multiball,197,8,61.43,1.553,36.36,,completed,0
2026-02-05 20:05:00,P121,F19,electromechanical,A1,multiball,237,0,105.83,0.87,28.59,,completed,0
2026-02-05 20:05:00,P098,F04,solid_state,D1,classic,235,42,50.72,1.104,27.36,,completed,0
2026-02-05 20:10:00,P260,F04,solid_state,D1,multiball,271,13,44.72,0.828,29.87,,completed,0
2026-02-05 20:15:00,P144,F16,electromechanical,A2,wizard,270,28,54.85,0.86,20.8,,completed,0
2026-02-05 20:20:00,P033,F16,electromechanical,B1,multiball,282,12,50.97,1.09,30.47,,completed,0
2026-02-05 20:20:00,P188,F04,solid_state,B2,multiball,298,32,29.68,0.867,27.24,,completed,0
2026-02-05 20:25:00,P134,F14,digital,A1,speedrun,95,5,20.3,1.552,25.47,,completed,0
2026-02-05 20:25:00,P107,F03,solid_state,C2,classic,173,2,72.62,1.12,32.64,,completed,0
2026-02-05 20:25:00,P015,F03,solid_state,D1,multiball,240,50,37.49,1.404,26.58,,completed,0
2026-02-05 20:30:00,P167,F02,solid_state,A1,wizard,336,21,42.17,0.768,20.92,E_TILT,failed,1
2026-02-05 20:30:00,P243,F16,electromechanical,D1,speedrun,135,25,58.07,1.024,33.99,,completed,0
2026-02-05 20:30:00,P094,F09,digital,A2,multiball,304,10,59.22,1.5,28.44,,completed,0
2026-02-05 20:35:00,P127,F04,solid_state,D1,classic,113,9,45.74,0.913,24.14,,completed,0
2026-02-05 20:40:00,P082,F11,digital,C3,classic,195,49,44.72,0.752,22.47,,completed,0
2026-02-05 20:40:00,P071,F20,electromechanical,C2,classic,210,14,83.45,1.036,25.46,,completed,0
2026-02-05 20:45:00,P038,F16,electromechanical,A2,multiball,257,9,52.52,1.238,28.32,,completed,0
2026-02-05 20:45:00,P167,F17,electromechanical,A1,speedrun,113,6,71.46,1.309,30.19,,completed,0
2026-02-05 20:50:00,P206,F01,solid_state,C3,multiball,262,30,63.65,0.791,25.71,,completed,0
2026-02-05 20:55:00,P253,F01,solid_state,C3,speedrun,150,0,89.8,1.607,27.77,,completed,0
2026-02-05 20:55:00,P003,F07,solid_state,C3,wizard,317,31,30.1,0.954,24.84,,completed,0
2026-02-05 21:00:00,P023,F14,digital,C3,classic,195,37,37.99,1.405,25.51,,completed,0
2026-02-05 21:00:00,P163,F20,electromechanical,C3,speedrun,159,22,62.69,1.427,27.55,,completed,0
2026-02-05 21:05:00,P005,F01,solid_state,B1,speedrun,161,11,40.58,1.263,30.33,,completed,0
2026-02-05 21:10:00,P199,F06,solid_state,C1,multiball,261,18,52.47,1.277,38.89,,completed,0
2026-02-05 21:10:00,P254,F17,electromechanical,A2,classic,97,31,62.03,1.239,25.54,E_TILT,failed,1
2026-02-05 21:15:00,P102,F13,digital,A2,classic,188,19,66.95,0.771,30.11,,completed,0
2026-02-05 21:20:00,P097,F01,solid_state,C2,classic,154,4,70.16,0.952,29.55,,completed,0
2026-02-05 21:20:00,P151,F12,digital,C3,speedrun,191,23,51.79,1.003,25.94,,completed,0
2026-02-05 21:20:00,P185,F13,digital,C3,classic,256,4,19.78,1.175,29.33,,completed,0
2026-02-05 21:25:00,P224,F18,electromechanical,C2,classic,190,4,22.8,0.835,25.74,,completed,0
2026-02-05 21:25:00,P107,F18,electromechanical,B1,multiball,221,28,64.82,1.275,32.61,,completed,0
2026-02-05 21:30:00,P027,F17,electromechanical,A1,classic,189,0,57.86,1.311,25.28,,completed,0
2026-02-05 21:30:00,P044,F09,digital,C3,wizard,312,0,48.59,1.425,23.59,,completed,0
2026-02-05 21:35:00,P242,F19,electromechanical,C1,multiball,266,14,22.42,1.532,26.94,,completed,0
2026-02-05 21:35:00,P204,F11,digital,C1,multiball,275,39,36.19,1.069,34.62,,completed,0
2026-02-05 21:40:00,P075,F18,electromechanical,B2,speedrun,146,17,43.23,0.784,31.52,,completed,0
2026-02-05 21:45:00,P199,F09,digital,A1,speedrun,76,20,83.45,1.307,24.8,,completed,0
2026-02-05 21:45:00,P249,F15,electromechanical,D1,speedrun,118,9,60.46,1.195,28.93,,completed,0
2026-02-05 21:45:00,P192,F07,solid_state,B1,multiball,276,39,22.91,1.196,33.08,,completed,0
2026-02-05 21:50:00,P055,F13,digital,A2,multiball,245,6,89.56,0.909,28.96,,completed,0
2026-02-05 21:50:00,P232,F19,electromechanical,B2,classic,156,13,86.75,0.897,26.09,,completed,0
2026-02-05 21:55:00,P130,F01,solid_state,C1,classic,189,11,72.54,1.115,23.56,,completed,0
2026-02-05 22:00:00,P092,F11,digital,A2,classic,223,32,56.73,0.954,29.61,,completed,0
2026-02-05 22:05:00,P076,F09,digital,A1,wizard,301,2,78.83,1.383,33.02,,completed,0
2026-02-05 22:05:00,P085,F16,electromechanical,C1,classic,116,14,49.57,0.78,30.8,,completed,0
2026-02-05 22:10:00,P140,F14,digital,C3,classic,167,26,29.72,0.732,23.91,,completed,0
2026-02-05 22:10:00,P245,F02,solid_state,C2,classic,188,0,100,1.047,30.63,,completed,0
2026-02-05 22:15:00,P155,F09,digital,A2,classic,206,4,75.96,1.166,20.32,,completed,0
2026-02-05 22:15:00,P160,F05,solid_state,B1,multiball,367,37,67.03,1.454,34.49,,completed,0
2026-02-05 22:20:00,P244,F17,electromechanical,D1,speedrun,136,33,73.87,1.014,39.73,,completed,0
2026-02-05 22:25:00,P231,F16,electromechanical,C3,multiball,270,0,76.21,1.376,25.7,E_FLIPPER_STUCK,failed,1
2026-02-05 22:25:00,P192,F04,solid_state,B2,speedrun,52,40,34.44,1.282,23.85,,completed,0
2026-02-05 22:25:00,P098,F16,electromechanical,A2,classic,232,24,32.22,1.505,30.76,,completed,0
2026-02-05 22:30:00,P140,F15,electromechanical,A1,wizard,279,20,43.68,1.2,19.42,,completed,0
2026-02-05 22:30:00,P014,F04,solid_state,B2,speedrun,146,34,67.67,1.07,25.3,,completed,0
2026-02-05 22:35:00,P039,F18,electromechanical,A1,wizard,319,1,40.6,1.179,25.56,,completed,0
2026-02-05 22:40:00,P253,F13,digital,C1,classic,175,31,54.52,1.323,23.59,,completed,0
2026-02-05 22:40:00,P240,F06,solid_state,C3,speedrun,84,21,38.09,0.893,35.33,,completed,0
2026-02-05 22:45:00,P181,F13,digital,C2,multiball,274,13,83.69,1.253,27.2,,completed,0
2026-02-05 22:45:00,P163,F16,electromechanical,B1,speedrun,166,0,46.4,1.209,29.51,,completed,0
2026-02-05 22:45:00,P245,F18,electromechanical,A1,classic,182,20,86.37,0.878,28.29,,completed,0
2026-02-05 22:50:00,P064,F07,solid_state,B2,speedrun,147,0,37.36,0.874,29.32,,completed,0
2026-02-05 22:50:00,P229,F19,electromechanical,A1,classic,187,13,62.94,0.926,32.7,,completed,0
2026-02-05 22:50:00,P093,F14,digital,B2,wizard,261,10,52.22,0.75,26.88,,completed,0
2026-02-05 22:55:00,P055,F13,digital,B2,multiball,250,13,44.59,0.924,23.58,,completed,0
2026-02-05 22:55:00,P157,F13,digital,C3,classic,243,14,62.14,1.145,29.65,,completed,0
2026-02-05 22:55:00,P149,F01,solid_state,D1,multiball,252,24,59.21,1.276,23.33,,completed,0
2026-02-05 23:00:00,P045,F05,solid_state,B1,multiball,259,6,35.48,0.729,35.58,,completed,0
2026-02-05 23:00:00,P158,F02,solid_state,A2,speedrun,151,11,44.54,1.321,29.09,,completed,0
2026-02-05 23:05:00,P247,F12,digital,A2,classic,221,17,47.1,0.59,18.48,,completed,0
2026-02-05 23:05:00,P124,F15,electromechanical,B1,classic,197,15,40.78,1.327,29.21,,completed,0
2026-02-05 23:05:00,P091,F18,electromechanical,C2,classic,181,24,101.48,1.11,23.06,,completed,0
2026-02-05 23:10:00,P037,F01,solid_state,A1,classic,188,3,69.18,1.101,26.15,,completed,0
2026-02-05 23:10:00,P105,F03,solid_state,C1,multiball,287,19,35.57,1.263,31.96,,completed,0
2026-02-05 23:10:00,P225,F10,digital,C3,classic,147,28,39.44,1.186,27.13,,completed,0
2026-02-05 23:15:00,P068,F13,digital,A1,wizard,294,21,65.84,1.148,28.88,,completed,0
2026-02-05 23:20:00,P122,F14,digital,C1,multiball,273,51,90.96,0.971,26.57,,completed,0
2026-02-05 23:20:00,P010,F12,digital,C3,classic,131,8,33.82,1.205,28.26,,completed,0
2026-02-05 23:25:00,P182,F16,electromechanical,D1,multiball,269,27,38.25,1.155,33.28,,completed,0
2026-02-05 23:25:00,P178,F19,electromechanical,D1,classic,230,21,74.27,1.102,30.45,,completed,0
2026-02-05 23:30:00,P050,F04,solid_state,D1,classic,250,20,64.6,0.815,27.7,,completed,0
2026-02-05 23:30:00,P159,F09,digital,A2,classic,203,24,29.66,0.881,24.17,,completed,0
2026-02-05 23:35:00,P242,F16,electromechanical,C1,classic,204,2,69.41,1.295,23.14,,completed,0
2026-02-05 23:35:00,P095,F02,solid_state,C3,speedrun,199,5,64.12,1.076,27.37,,completed,0
2026-02-05 23:40:00,P229,F03,solid_state,A1,multiball,315,11,57.95,0.838,28.82,,completed,0
2026-02-05 23:40:00,P021,F04,solid_state,D1,classic,156,0,91.49,1.066,29.6,,completed,0
2026-02-05 23:45:00,P202,F07,solid_state,A2,classic,239,10,87.64,0.802,27.28,,completed,0
2026-02-05 23:45:00,P133,F01,solid_state,C3,multiball,254,41,49.49,0.959,25.04,,completed,0
2026-02-05 23:45:00,P085,F12,digital,B2,multiball,265,13,19.08,0.882,31.05,,completed,0
2026-02-05 23:50:00,P099,F19,electromechanical,A2,wizard,327,20,22.49,1.756,28.35,,completed,0
2026-02-05 23:50:00,P024,F18,electromechanical,A1,multiball,272,21,85.65,1.2,17.99,,completed,0
2026-02-05 23:55:00,P077,F12,digital,D1,speedrun,132,33,82.43,1.53,30.85,,completed,0
2026-02-05 23:55:00,P108,F10,digital,A2,classic,234,19,60.78,1.216,23.51,,completed,0
2026-02-06 00:00:00,P125,F16,electromechanical,C3,classic,173,34,85.29,1.172,34.66,,completed,0
2026-02-06 00:00:00,P248,F06,solid_state,A1,classic,179,0,47.84,0.896,34.92,,completed,0
2026-02-06 00:00:00,P250,F18,electromechanical,D1,classic,168,28,68.55,1.041,31.85,,completed,0
2026-02-06 00:05:00,P216,F01,solid_state,A1,speedrun,127,38,54.38,1.21,28.81,,completed,0
2026-02-06 00:05:00,P011,F16,electromechanical,A2,classic,205,26,93.97,0.708,26.58,,completed,0
